wave_out[545]: -0.533756
wave_out[546]: -0.000000
wave_out[547]: -0.722792
wave_out[548]: 10390862249287783851451393855790776320.000000
wave_out[549]: -0.527612
wave_out[550]: -0.000000
wave_out[551]: -0.721256
wave_out[552]: 7459.045410
wave_out[553]: -0.521468
wave_out[554]: -2086548163832840192.000000
wave_out[555]: -0.719976
wave_out[556]: 0.000000
wave_out[557]: -0.515324
wave_out[558]: -304141648308431643226703599046498451456.000000
wave_out[559]: -0.718952
wave_out[560]: -437569724612608.000000
wave_out[561]: -0.509180
wave_out[562]: 0.000000
wave_out[563]: -0.717928
wave_out[564]: 1689869382420791296.000000
wave_out[565]: -0.505084
wave_out[566]: 55.781376
wave_out[567]: -0.716904
wave_out[568]: 223467152.000000
wave_out[569]: -0.498940
wave_out[570]: 8127003921618680414208.000000
wave_out[571]: -0.715880
wave_out[572]: 3349092822417408.000000
wave_out[573]: -0.494844
wave_out[574]: 10390862249287783851451393855790776320.000000
wave_out[575]: -0.715112
wave_out[576]: -188909656517717734413303808.000000
wave_out[577]: -0.488700
wave_out[578]: -0.000000
wave_out[579]: -0.714344
wave_out[580]: -2708135889556277348728378914504704.000000
wave_out[581]: -0.484604
wave_out[582]: -0.000000
wave_out[583]: -0.713576
wave_out[584]: 0.000000
wave_out[585]: -0.480508
wave_out[586]: -216837.125000
wave_out[587]: -0.712808
wave_out[588]: 0.000000
wave_out[589]: -0.476412
wave_out[590]: -2574329577472000.000000
wave_out[591]: -0.712296
wave_out[592]: -0.000000
wave_out[593]: -0.470268
wave_out[594]: -31569946886873282158526464.000000
wave_out[595]: -0.711784
wave_out[596]: 3349092822417408.000000
wave_out[597]: -0.463594
wave_out[598]: -372524125362338460028317000016068608.000000
wave_out[599]: -0.711272
wave_out[600]: 717469970878886182374390890496.000000
wave_out[601]: -0.455402
wave_out[602]: 0.000000
wave_out[603]: -0.711016
wave_out[604]: -0.000000
wave_out[605]: -0.447210
wave_out[606]: 0.000000
wave_out[607]: -0.710760
wave_out[608]: -0.000000
wave_out[609]: -0.439018
wave_out[610]: 0.000000
wave_out[611]: -0.710504
wave_out[612]: 717469970878886182374390890496.000000
wave_out[613]: -0.424152
wave_out[614]: 0.000000
wave_out[615]: -0.710248
wave_out[616]: -0.000000
wave_out[617]: -0.407768
wave_out[618]: 0.000000
wave_out[619]: -0.709992
wave_out[620]: -0.000000
wave_out[621]: -0.376518
wave_out[622]: 0.000000
wave_out[623]: -0.709992
wave_out[624]: 0.000000
wave_out[625]: -0.000000
wave_out[626]: 0.000000
wave_out[627]: -0.709736
wave_out[628]: -0.000000
wave_out[629]: 0.376518
wave_out[630]: 0.000000
wave_out[631]: -0.709736
wave_out[632]: -0.000000
wave_out[633]: 0.407768
wave_out[634]: 0.000000
wave_out[635]: -0.709992
wave_out[636]: 717469970878886182374390890496.000000
wave_out[637]: 0.424152
wave_out[638]: 0.000000
wave_out[639]: -0.709992
wave_out[640]: -0.000000
wave_out[641]: 0.439018
wave_out[642]: 0.000000
wave_out[643]: -0.710248
wave_out[644]: -0.000000
wave_out[645]: 0.447210
wave_out[646]: 0.000000
wave_out[647]: -0.710504
wave_out[648]: 717469970878886182374390890496.000000
wave_out[649]: 0.455402
wave_out[650]: 0.000000
wave_out[651]: -0.710760
wave_out[652]: 223467152.000000
wave_out[653]: 0.467690
wave_out[654]: 0.000000
wave_out[655]: -0.711016
wave_out[656]: 0.000000
wave_out[657]: 0.472316
wave_out[658]: -372524125362338460028317000016068608.000000
wave_out[659]: -0.711272
wave_out[660]: 0.000000
wave_out[661]: 0.476412
wave_out[662]: -31569946886873282158526464.000000
wave_out[663]: -0.711784
wave_out[664]: 10390862249287783851451393855790776320.000000
wave_out[665]: 0.482556
wave_out[666]: -2574329577472000.000000
wave_out[667]: -0.712296
wave_out[668]: -188909656517717734413303808.000000
wave_out[669]: 0.488700
wave_out[670]: -216837.125000
wave_out[671]: -0.712808
wave_out[672]: -12898553424370466816.000000
wave_out[673]: 0.492796
wave_out[674]: -0.000000
wave_out[675]: -0.713576
wave_out[676]: 223467152.000000
wave_out[677]: 0.498940
wave_out[678]: -0.000000
wave_out[679]: -0.714088
wave_out[680]: 1689869382420791296.000000
wave_out[681]: 0.505084
wave_out[682]: -0.000000
wave_out[683]: -0.714856
wave_out[684]: -0.000000
wave_out[685]: 0.511228
wave_out[686]: 907043598469775350260826112.000000
wave_out[687]: -0.715624
wave_out[688]: -29061896.000000
wave_out[689]: 0.517372
wave_out[690]: 6239513.500000
wave_out[691]: -0.716648
wave_out[692]: -1.909888
wave_out[693]: 0.525564
wave_out[694]: 0.000000
wave_out[695]: -0.717416
wave_out[696]: -0.000000
wave_out[697]: 0.533756
wave_out[698]: 0.000000
wave_out[699]: -0.718440
wave_out[700]: -188909656517717734413303808.000000
wave_out[701]: 0.539900
wave_out[702]: -234870106470760254013440.000000
wave_out[703]: -0.719720
wave_out[704]: -0.000000
wave_out[705]: 0.550140
wave_out[706]: -1614.282715
wave_out[707]: -0.720744
wave_out[708]: -0.000000
wave_out[709]: 0.558332
wave_out[710]: -0.000000
wave_out[711]: -0.722024
wave_out[712]: -0.000000
wave_out[713]: 0.565536
wave_out[714]: 717469970878886182374390890496.000000
wave_out[715]: -0.723304
wave_out[716]: -63651410587944254670543250050252800.000000
wave_out[717]: 0.570656
wave_out[718]: 0.416320
wave_out[719]: -0.724840
wave_out[720]: 112933036032.000000
wave_out[721]: 0.575776
wave_out[722]: 0.000000
wave_out[723]: -0.726376
wave_out[724]: -0.000000
wave_out[725]: 0.581920
wave_out[726]: -15599604686913536.000000
wave_out[727]: -0.727912
wave_out[728]: -1.909888
wave_out[729]: 0.588064
wave_out[730]: -0.000000
wave_out[731]: -0.729704
wave_out[732]: -18741729427456.000000
wave_out[733]: 0.595232
wave_out[734]: 49476495966696367980544.000000
wave_out[735]: -0.731496
wave_out[736]: -188909656517717734413303808.000000
wave_out[737]: 0.602400
wave_out[738]: 0.000000
wave_out[739]: -0.733288
wave_out[740]: -12898553424370466816.000000
wave_out[741]: 0.610592
wave_out[742]: -1381695862881171697303552.000000
wave_out[743]: -0.735336
wave_out[744]: -0.000000
wave_out[745]: 0.619808
wave_out[746]: -0.000000
wave_out[747]: -0.737384
wave_out[748]: -44.771328
wave_out[749]: 0.627012
wave_out[750]: 3349092822417408.000000
wave_out[751]: -0.739688
wave_out[752]: 0.000000
wave_out[753]: 0.632132
wave_out[754]: 0.000000
wave_out[755]: -0.741992
wave_out[756]: 1336769700395179048960.000000
wave_out[757]: 0.637764
wave_out[758]: -0.000656
wave_out[759]: -0.744552
wave_out[760]: -0.000000
wave_out[761]: 0.644420
wave_out[762]: 286863587708000326909952.000000
wave_out[763]: -0.747112
wave_out[764]: -0.000000
wave_out[765]: 0.651076
wave_out[766]: 0.000000
wave_out[767]: -0.749928
wave_out[768]: -0.000000
wave_out[769]: 0.658756
wave_out[770]: 177360758374400.000000
wave_out[771]: -0.751372
wave_out[772]: -0.000000
wave_out[773]: 0.667460
wave_out[774]: -0.000000
wave_out[775]: -0.752780
wave_out[776]: 38225112485240011489280000.000000
wave_out[777]: 0.676676
wave_out[778]: 2205521556373574120714463474614272.000000
wave_out[779]: -0.754316
wave_out[780]: 0.000000
wave_out[781]: 0.686916
wave_out[782]: 1261.961182
wave_out[783]: -0.755852
wave_out[784]: 15140538810368.000000
wave_out[785]: 0.692840
wave_out[786]: 0.000000
wave_out[787]: -0.757388
wave_out[788]: -0.000000
wave_out[789]: 0.699240
wave_out[790]: -47924936687407333376.000000
wave_out[791]: -0.758924
wave_out[792]: -0.000000
wave_out[793]: 0.706408
wave_out[794]: -0.000000
wave_out[795]: -0.760460
wave_out[796]: -0.000000
wave_out[797]: 0.714344
wave_out[798]: -nan
wave_out[799]: -0.761868
wave_out[800]: 77943269885168941415578452128432128.000000
wave_out[801]: 0.723048
wave_out[802]: -35733813329920.000000
wave_out[803]: -0.763148
wave_out[804]: 0.000000
wave_out[805]: 0.733032
wave_out[806]: 0.000000
wave_out[807]: -0.764300
wave_out[808]: -866485534720.000000
wave_out[809]: 0.743784
wave_out[810]: -0.000000
wave_out[811]: -0.765196
wave_out[812]: 0.000000
wave_out[813]: 0.752908
wave_out[814]: -0.000000
wave_out[815]: -0.765708
wave_out[816]: 12061879.000000
wave_out[817]: 0.759564
wave_out[818]: -0.000000
wave_out[819]: -0.765708
wave_out[820]: 117568033977064751104.000000
wave_out[821]: 0.766732
wave_out[822]: -0.000000
wave_out[823]: -0.764940
wave_out[824]: -278572406750815715328.000000
wave_out[825]: 0.774540
wave_out[826]: -341226560.000000
wave_out[827]: -0.763404
wave_out[828]: 58175160320.000000
wave_out[829]: 0.782860
wave_out[830]: 0.000000
wave_out[831]: -0.760844
wave_out[832]: -0.000107
wave_out[833]: 0.791436
wave_out[834]: 0.000000
wave_out[835]: -0.756876
wave_out[836]: 0.000000
wave_out[837]: 0.800012
wave_out[838]: -518969491456.000000
wave_out[839]: -0.751500
wave_out[840]: -0.000000
wave_out[841]: 0.808332
wave_out[842]: 4362340515770581150378865197056.000000
wave_out[843]: -0.738920
wave_out[844]: -4796404.500000
wave_out[845]: 0.814256
wave_out[846]: -0.000000
wave_out[847]: -0.721256
wave_out[848]: -0.000000
wave_out[849]: 0.817520
wave_out[850]: 12500551707131904.000000
wave_out[851]: -0.700520
wave_out[852]: -13568523264.000000
wave_out[853]: 0.819952
wave_out[854]: -0.000107
wave_out[855]: -0.666436
wave_out[856]: 0.000000
wave_out[857]: 0.821360
wave_out[858]: -0.000000
wave_out[859]: -0.605472
wave_out[860]: -437569724612608.000000
wave_out[861]: 0.821680
wave_out[862]: -0.000000
wave_out[863]: -0.345268
wave_out[864]: 188241529887184087448429940178944.000000
wave_out[865]: 0.820784
wave_out[866]: -1303388.375000
wave_out[867]: 0.603424
wave_out[868]: -1974208655543546489111549313024.000000
wave_out[869]: 0.818928
wave_out[870]: 0.000000
wave_out[871]: 0.662852
wave_out[872]: 468769920.000000
wave_out[873]: 0.816112
wave_out[874]: -3887185920.000000
wave_out[875]: 0.696936
wave_out[876]: 0.449088
wave_out[877]: 0.812656
wave_out[878]: 8127003921618680414208.000000
wave_out[879]: 0.715880
wave_out[880]: 40004445841480184900377015606050816.000000
wave_out[881]: 0.805132
wave_out[882]: 49476495966696367980544.000000
wave_out[883]: 0.731496
wave_out[884]: -0.000000
wave_out[885]: 0.796940
wave_out[886]: -866485534720.000000
wave_out[887]: 0.743784
wave_out[888]: -0.000000
wave_out[889]: 0.788748
wave_out[890]: -518969491456.000000
wave_out[891]: 0.751500
wave_out[892]: 0.000000
wave_out[893]: 0.780684
wave_out[894]: 182876625233520181116928.000000
wave_out[895]: 0.754828
wave_out[896]: -0.000000
wave_out[897]: 0.773132
wave_out[898]: 0.000000
wave_out[899]: 0.757132
wave_out[900]: 151755306078275340343847945282519040.000000
wave_out[901]: 0.765964
wave_out[902]: -566609402332859948206305312768.000000
wave_out[903]: 0.758412
wave_out[904]: 1299992150016.000000
wave_out[905]: 0.759308
wave_out[906]: 138839422048141312.000000
wave_out[907]: 0.759052
wave_out[908]: 0.000000
wave_out[909]: 0.753164
wave_out[910]: -437569724612608.000000
wave_out[911]: 0.759180
wave_out[912]: -0.000000
wave_out[913]: 0.745320
wave_out[914]: 15784339822997867069440.000000
wave_out[915]: 0.758796
wave_out[916]: -1381695862881171697303552.000000
wave_out[917]: 0.735336
wave_out[918]: 20252925318340962036297839466162159616.000000
wave_out[919]: 0.758028
wave_out[920]: 0.000000
wave_out[921]: 0.726376
wave_out[922]: 0.000000
wave_out[923]: 0.757132
wave_out[924]: 0.000000
wave_out[925]: 0.717928
wave_out[926]: 0.011625
wave_out[927]: 0.756108
wave_out[928]: 0.000000
wave_out[929]: 0.710760
wave_out[930]: 182876625233520181116928.000000
wave_out[931]: 0.754828
wave_out[932]: -4233794578622624230826573824.000000
wave_out[933]: 0.703848
wave_out[934]: -0.000000
wave_out[935]: 0.753548
wave_out[936]: -0.000000
wave_out[937]: 0.697960
wave_out[938]: -0.000404
wave_out[939]: 0.752268
wave_out[940]: 182876625233520181116928.000000
wave_out[941]: 0.692328
wave_out[942]: -6502207632954928136192.000000
wave_out[943]: 0.750988
wave_out[944]: 0.000000
wave_out[945]: 0.687428
wave_out[946]: 0.000000
wave_out[947]: 0.749416
wave_out[948]: 0.000023
wave_out[949]: 0.678212
wave_out[950]: 32538056623818153755875999744.000000
wave_out[951]: 0.746856
wave_out[952]: 340.951050
wave_out[953]: 0.670020
wave_out[954]: -0.000656
wave_out[955]: 0.744552
wave_out[956]: 0.416320
wave_out[957]: 0.662340
wave_out[958]: 0.000000
wave_out[959]: 0.741992
wave_out[960]: 0.000000
wave_out[961]: 0.655172
wave_out[962]: 3349092822417408.000000
wave_out[963]: 0.739688
wave_out[964]: -3490034650461457203538337726464.000000
wave_out[965]: 0.649028
wave_out[966]: -0.000000
wave_out[967]: 0.737384
wave_out[968]: -0.000000
wave_out[969]: 0.643396
wave_out[970]: -1381695862881171697303552.000000
wave_out[971]: 0.735336
wave_out[972]: 1336769700395179048960.000000
wave_out[973]: 0.637764
wave_out[974]: 0.000000
wave_out[975]: 0.733288
wave_out[976]: -63651410587944254670543250050252800.000000
wave_out[977]: 0.633156
wave_out[978]: 5219551393285610070729555968.000000
wave_out[979]: 0.731240
wave_out[980]: -0.000000
wave_out[981]: 0.628548
wave_out[982]: -0.000000
wave_out[983]: 0.729448
wave_out[984]: 223467152.000000
wave_out[985]: 0.622880
wave_out[986]: -1742968772561117118464.000000
wave_out[987]: 0.727656
wave_out[988]: 0.000023
wave_out[989]: 0.615712
wave_out[990]: 0.000000
wave_out[991]: 0.726120
wave_out[992]: 340.951050
wave_out[993]: 0.607520
wave_out[994]: 46193.968750
wave_out[995]: 0.724584
wave_out[996]: 0.000000
wave_out[997]: 0.601376
wave_out[998]: 77943269885168941415578452128432128.000000
wave_out[999]: 0.723048
wave_out[1000]: -2708135889556277348728378914504704.000000
wave_out[1001]: 0.594208
wave_out[1002]: -0.000000
wave_out[1003]: 0.721512
wave_out[1004]: -1.909888
wave_out[1005]: 0.588064
wave_out[1006]: -18741729427456.000000
wave_out[1007]: 0.720232
wave_out[1008]: 1087336916298940144418816.000000
wave_out[1009]: 0.582944
wave_out[1010]: -304141648308431643226703599046498451456.000000
wave_out[1011]: 0.718952
wave_out[1012]: 0.000000
wave_out[1013]: 0.576800
wave_out[1014]: 0.000000
wave_out[1015]: 0.717672
wave_out[1016]: -437569724612608.000000
wave_out[1017]: 0.571680
wave_out[1018]: 6239513.500000
wave_out[1019]: 0.716648
wave_out[1020]: 1689869382420791296.000000
wave_out[1021]: 0.567584
wave_out[1022]: 907043598469775350260826112.000000
wave_out[1023]: 0.715624
